expver,time,ssrd
1,2020-02-11 12:00:00,220207.38
1,2020-02-12 02:00:00,190120.75
1,2020-02-12 03:00:00,959731.25
1,2020-02-12 04:00:00,1739280.6
1,2020-02-12 05:00:00,2354198.2
1,2020-02-12 06:00:00,2774127.2
1,2020-02-12 07:00:00,2928955.2
1,2020-02-12 08:00:00,2682244.5
1,2020-02-12 09:00:00,1963815.1
1,2020-02-12 10:00:00,1529958.5
1,2020-02-12 11:00:00,892932.1
1,2020-02-12 12:00:00,226427.62
1,2020-02-13 02:00:00,198301.62
1,2020-02-13 03:00:00,985355.6
1,2020-02-13 04:00:00,1775181.8
1,2020-02-13 05:00:00,2396049.2
1,2020-02-13 06:00:00,2793937.0
1,2020-02-13 07:00:00,2934702.2
1,2020-02-13 08:00:00,2644382.5
1,2020-02-13 09:00:00,1991805.9
1,2020-02-13 10:00:00,1543818.5
1,2020-02-13 11:00:00,883601.9
1,2020-02-13 12:00:00,253539.38
1,2020-02-14 02:00:00,207226.25
1,2020-02-14 03:00:00,997998.9
1,2020-02-14 04:00:00,1790597.0
1,2020-02-14 05:00:00,2421065.0
1,2020-02-14 06:00:00,2829365.0
1,2020-02-14 07:00:00,2804552.0
1,2020-02-14 08:00:00,2411058.8
1,2020-02-14 09:00:00,1992414.4
1,2020-02-14 10:00:00,1489392.1
1,2020-02-14 11:00:00,758928.0
1,2020-02-14 12:00:00,201682.12
1,2020-02-15 02:00:00,217300.12
1,2020-02-15 03:00:00,1027544.6
1,2020-02-15 04:00:00,1719267.9
1,2020-02-15 05:00:00,2456831.0
1,2020-02-15 06:00:00,2870201.8
1,2020-02-15 07:00:00,3017795.5
1,2020-02-15 08:00:00,2893459.8
1,2020-02-15 09:00:00,2509094.0
1,2020-02-15 10:00:00,1819196.2
1,2020-02-15 11:00:00,891985.5
1,2020-02-15 12:00:00,222844.25
1,2020-02-16 02:00:00,229740.5
1,2020-02-16 03:00:00,1038362.4
1,2020-02-16 04:00:00,1834408.6
1,2020-02-16 05:00:00,2463456.8
1,2020-02-16 06:00:00,2866686.0
1,2020-02-16 07:00:00,3009952.8
1,2020-02-16 08:00:00,2713142.5
1,2020-02-16 09:00:00,2040823.5
1,2020-02-16 10:00:00,1125647.5
1,2020-02-16 11:00:00,676308.0
1,2020-02-16 12:00:00,200600.38
1,2020-02-17 02:00:00,239611.62
1,2020-02-17 03:00:00,1052695.8
1,2020-02-17 04:00:00,1852257.8
1,2020-02-17 05:00:00,2485498.0
1,2020-02-17 06:00:00,2891634.2
1,2020-02-17 07:00:00,3004205.8
1,2020-02-17 08:00:00,2409639.0
1,2020-02-17 09:00:00,1756859.2
1,2020-02-17 10:00:00,1266547.8
1,2020-02-17 11:00:00,720863.4
1,2020-02-17 12:00:00,210268.62
1,2020-02-18 02:00:00,254553.62
1,2020-02-18 03:00:00,1081835.9
1,2020-02-18 04:00:00,1888091.4
1,2020-02-18 05:00:00,2525523.2
1,2020-02-18 06:00:00,2932944.2
1,2020-02-18 07:00:00,3076211.0
1,2020-02-18 08:00:00,2953227.5
1,2020-02-18 09:00:00,2301665.0
1,2020-02-18 10:00:00,1516977.2
1,2020-02-18 11:00:00,813151.75
1,2020-02-18 12:00:00,256784.75
1,2020-02-18 13:00:00,67.5
1,2020-02-19 02:00:00,261585.12
1,2020-02-19 03:00:00,1082647.2
1,2020-02-19 04:00:00,1869025.1
1,2020-02-19 05:00:00,2331616.2
1,2020-02-19 06:00:00,2453450.5
1,2020-02-19 07:00:00,2239598.5
1,2020-02-19 08:00:00,2037983.9
1,2020-02-19 09:00:00,1641718.6
1,2020-02-19 10:00:00,1357348.8
1,2020-02-19 11:00:00,519519.25
1,2020-02-19 12:00:00,191337.75
1,2020-02-19 13:00:00,202.75
1,2020-02-20 02:00:00,210336.25
1,2020-02-20 03:00:00,1002596.4
1,2020-02-20 04:00:00,1864495.2
1,2020-02-20 05:00:00,2480697.5
1,2020-02-20 06:00:00,2904142.2
1,2020-02-20 07:00:00,2862223.8
1,2020-02-20 08:00:00,2441889.0
1,2020-02-20 09:00:00,2162995.8
1,2020-02-20 10:00:00,1446189.0
1,2020-02-20 11:00:00,686314.4
1,2020-02-20 12:00:00,212364.62
1,2020-02-20 13:00:00,473.25
1,2020-02-21 02:00:00,202561.12
1,2020-02-21 03:00:00,963247.0
1,2020-02-21 04:00:00,1811759.0
1,2020-02-21 05:00:00,2505443.0
1,2020-02-21 06:00:00,2948427.0
1,2020-02-21 07:00:00,2661893.8
1,2020-02-21 08:00:00,2686436.2
1,2020-02-21 09:00:00,2369410.5
1,2020-02-21 10:00:00,1529011.9
1,2020-02-21 11:00:00,864400.5
1,2020-02-21 12:00:00,275648.0
1,2020-02-21 13:00:00,811.25
1,2020-02-22 02:00:00,297486.25
1,2020-02-22 03:00:00,1130718.2
1,2020-02-22 04:00:00,1923248.8
1,2020-02-22 05:00:00,2553581.8
1,2020-02-22 06:00:00,2972902.0
1,2020-02-22 07:00:00,2734642.8
1,2020-02-22 08:00:00,1933593.2
1,2020-02-22 09:00:00,1924127.8
1,2020-02-22 10:00:00,1498519.5
1,2020-02-22 12:00:00,248536.25
1,2020-02-22 13:00:00,1081.75
1,2020-02-23 02:00:00,301881.0
1,2020-02-23 03:00:00,1111719.8
1,2020-02-23 04:00:00,1920679.6
1,2020-02-23 05:00:00,2567915.0
1,2020-02-23 06:00:00,2969724.5
1,2020-02-23 07:00:00,3063906.0
1,2020-02-23 08:00:00,2720241.5
1,2020-02-23 09:00:00,2051641.2
1,2020-02-23 10:00:00,1238624.8
1,2020-02-23 11:00:00,718091.25
1,2020-02-23 12:00:00,294781.88
1,2020-02-23 13:00:00,1690.25
1,2020-02-24 02:00:00,288899.75
1,2020-02-24 03:00:00,1111381.8
1,2020-02-24 04:00:00,1958879.5
1,2020-02-24 05:00:00,2601382.2
1,2020-02-24 06:00:00,2881695.5
1,2020-02-24 07:00:00,2622274.0
1,2020-02-24 08:00:00,2572783.0
1,2020-02-24 09:00:00,1779306.0
1,2020-02-24 10:00:00,1399267.2
1,2020-02-24 11:00:00,921328.5
1,2020-02-24 12:00:00,276729.88
1,2020-02-24 13:00:00,2163.5
1,2020-02-25 02:00:00,327775.75
1,2020-02-25 03:00:00,1161413.5
1,2020-02-25 04:00:00,1964423.6
1,2020-02-25 05:00:00,2615986.2
1,2020-02-25 06:00:00,3042676.2
1,2020-02-25 07:00:00,3070329.0
1,2020-02-25 08:00:00,2536814.2
1,2020-02-25 09:00:00,2029600.1
1,2020-02-25 10:00:00,1447946.9
1,2020-02-25 11:00:00,863724.4
1,2020-02-25 12:00:00,249550.38
1,2020-02-25 13:00:00,2907.25
1,2020-02-26 02:00:00,198910.12
1,2020-02-26 03:00:00,736684.25
1,2020-02-26 04:00:00,1673225.1
1,2020-02-26 05:00:00,2352372.8
1,2020-02-26 06:00:00,2742418.0
1,2020-02-26 07:00:00,2783592.8
1,2020-02-26 08:00:00,2411734.8
1,2020-02-26 09:00:00,1821021.8
1,2020-02-26 10:00:00,1580936.8
1,2020-02-26 11:00:00,834313.75
1,2020-02-26 12:00:00,307425.0
1,2020-02-26 13:00:00,3853.75
1,2020-02-27 01:00:00,608.5
1,2020-02-27 02:00:00,388016.75
1,2020-02-27 03:00:00,1265736.5
1,2020-02-27 04:00:00,2081998.2
1,2020-02-27 05:00:00,2720579.8
1,2020-02-27 06:00:00,3126716.0
1,2020-02-27 07:00:00,3269036.2
1,2020-02-27 08:00:00,3138209.8
1,2020-02-27 09:00:00,2746677.2
1,2020-02-27 10:00:00,2126824.0
1,2020-02-27 11:00:00,1331318.8
1,2020-02-27 12:00:00,462726.38
1,2020-02-27 13:00:00,5408.75
1,2020-02-28 01:00:00,1014.25
1,2020-02-28 02:00:00,345422.12
1,2020-02-28 03:00:00,1037483.4
1,2020-02-28 04:00:00,1739483.4
1,2020-02-28 05:00:00,2437088.8
1,2020-02-28 06:00:00,2811042.5
1,2020-02-28 07:00:00,3105013.0
1,2020-02-28 08:00:00,2521737.0
1,2020-02-28 09:00:00,2069693.2
1,2020-02-28 10:00:00,1511838.8
1,2020-02-28 11:00:00,841480.5
1,2020-02-28 12:00:00,265100.88
