longitude,latitude,time,t2m
55.0,55.0,1981-01-04 10:00:00,273.42688
55.0,55.0,1981-01-04 11:00:00,273.4605
55.0,55.0,1981-01-04 12:00:00,273.4055
55.0,55.0,1981-01-04 13:00:00,273.38864
55.0,55.0,1981-01-04 14:00:00,273.1241
55.0,55.0,1981-01-04 15:00:00,272.98804
55.0,55.0,1981-01-04 16:00:00,273.0232
55.0,55.0,1981-01-04 17:00:00,272.65012
55.0,55.0,1981-01-04 18:00:00,272.33667
55.0,55.0,1981-01-04 19:00:00,272.12106
55.0,55.0,1981-01-04 20:00:00,271.65622
55.0,55.0,1981-01-04 21:00:00,271.4498
55.0,55.0,1981-01-04 22:00:00,270.98956
55.0,55.0,1981-01-04 23:00:00,270.76172
55.0,55.0,1981-01-05 00:00:00,270.43756
55.0,55.0,1981-01-05 01:00:00,270.1088
55.0,55.0,1981-01-05 02:00:00,268.58893
55.0,55.0,1981-01-05 03:00:00,268.10266
55.0,55.0,1981-01-05 04:00:00,267.94977
55.0,55.0,1981-01-05 05:00:00,267.62866
55.0,55.0,1981-01-05 06:00:00,267.3687
55.0,55.0,1981-01-05 07:00:00,267.17148
55.0,55.0,1981-01-05 08:00:00,267.38095
55.0,55.0,1981-01-05 09:00:00,267.61185
55.0,55.0,1981-01-05 10:00:00,267.03998
55.0,55.0,1981-01-05 11:00:00,267.37024
55.0,55.0,1981-01-05 12:00:00,267.75864
55.0,55.0,1981-01-05 13:00:00,267.91766
55.0,55.0,1981-01-05 14:00:00,267.40543
55.0,55.0,1981-01-05 15:00:00,267.39166
55.0,55.0,1981-01-05 16:00:00,267.18982
55.0,55.0,1981-01-05 17:00:00,267.33508
55.0,55.0,1981-01-05 18:00:00,267.12866
55.0,55.0,1981-01-05 19:00:00,267.28464
55.0,55.0,1981-01-05 20:00:00,267.71582
55.0,55.0,1981-01-05 21:00:00,267.7143
55.0,55.0,1981-01-05 22:00:00,268.31216
55.0,55.0,1981-01-05 23:00:00,268.4834
55.0,55.0,1981-01-06 00:00:00,268.82288
55.0,55.0,1981-01-06 01:00:00,268.95895
55.0,55.0,1981-01-06 02:00:00,269.44824
55.0,55.0,1981-01-06 03:00:00,269.6822
55.0,55.0,1981-01-06 04:00:00,269.73267
55.0,55.0,1981-01-06 05:00:00,270.34122
55.0,55.0,1981-01-06 06:00:00,270.3825
55.0,55.0,1981-01-06 07:00:00,270.3183
55.0,55.0,1981-01-06 08:00:00,271.07977
55.0,55.0,1981-01-06 09:00:00,271.10577
55.0,55.0,1981-01-06 10:00:00,271.7128
55.0,55.0,1981-01-06 11:00:00,271.61493
55.0,55.0,1981-01-06 12:00:00,271.66693
55.0,55.0,1981-01-06 13:00:00,271.30148
55.0,55.0,1981-01-06 14:00:00,271.26324
55.0,55.0,1981-01-06 15:00:00,271.67303
55.0,55.0,1981-01-06 16:00:00,271.7235
55.0,55.0,1981-01-06 17:00:00,271.80914
55.0,55.0,1981-01-06 18:00:00,271.7067
55.0,55.0,1981-01-06 19:00:00,271.63022
55.0,55.0,1981-01-06 20:00:00,270.75714
55.0,55.0,1981-01-06 21:00:00,270.4911
55.0,55.0,1981-01-06 22:00:00,268.58127
55.0,55.0,1981-01-06 23:00:00,268.61646
55.0,55.0,1981-01-07 00:00:00,268.72043
55.0,55.0,1981-01-07 01:00:00,268.88556
55.0,55.0,1981-01-07 02:00:00,268.23416
55.0,55.0,1981-01-07 03:00:00,268.22958
55.0,55.0,1981-01-07 04:00:00,267.94824
55.0,55.0,1981-01-07 05:00:00,267.53387
55.0,55.0,1981-01-07 06:00:00,267.82132
55.0,55.0,1981-01-07 07:00:00,267.8626
55.0,55.0,1981-01-07 08:00:00,269.1409
55.0,55.0,1981-01-07 09:00:00,269.17914
55.0,55.0,1981-01-07 10:00:00,269.41156
55.0,55.0,1981-01-07 11:00:00,269.37946
55.0,55.0,1981-01-07 12:00:00,269.54764
55.0,55.0,1981-01-07 13:00:00,269.5507
55.0,55.0,1981-01-07 14:00:00,269.5293
55.0,55.0,1981-01-07 15:00:00,269.8183
55.0,55.0,1981-01-07 16:00:00,269.9299
55.0,55.0,1981-01-07 17:00:00,269.95285
55.0,55.0,1981-01-07 18:00:00,268.95285
55.0,55.0,1981-01-07 19:00:00,268.94214
55.0,55.0,1981-01-07 21:00:00,268.7923
55.0,55.0,1981-01-07 22:00:00,268.8076
55.0,55.0,1981-01-07 23:00:00,268.8565
55.0,55.0,1981-01-08 00:00:00,269.32593
55.0,55.0,1981-01-08 01:00:00,269.47882
55.0,55.0,1981-01-08 02:00:00,269.59198
55.0,55.0,1981-01-08 03:00:00,270.20056
55.0,55.0,1981-01-08 04:00:00,270.23267
55.0,55.0,1981-01-08 05:00:00,270.83054
55.0,55.0,1981-01-08 06:00:00,271.50333
55.0,55.0,1981-01-08 07:00:00,271.25256
55.0,55.0,1981-01-08 08:00:00,272.22504
55.0,55.0,1981-01-08 09:00:00,272.55838
55.0,55.0,1981-01-08 10:00:00,273.20822
55.0,55.0,1981-01-08 11:00:00,273.26938
55.0,55.0,1981-01-08 12:00:00,273.15012
55.0,55.0,1981-01-08 13:00:00,273.2174
55.0,55.0,1981-01-08 14:00:00,272.8642
55.0,55.0,1981-01-08 15:00:00,272.80148
55.0,55.0,1981-01-08 16:00:00,272.78162
55.0,55.0,1981-01-08 17:00:00,272.47733
55.0,55.0,1981-01-08 18:00:00,272.5492
55.0,55.0,1981-01-08 19:00:00,272.7296
55.0,55.0,1981-01-08 20:00:00,272.46356
55.0,55.0,1981-01-08 21:00:00,272.52167
55.0,55.0,1981-01-08 22:00:00,270.44675
55.0,55.0,1981-01-08 23:00:00,270.29382
55.0,55.0,1981-01-09 00:00:00,270.09506
55.0,55.0,1981-01-09 01:00:00,270.03696
55.0,55.0,1981-01-09 02:00:00,269.29382
55.0,55.0,1981-01-09 03:00:00,269.05682
55.0,55.0,1981-01-09 04:00:00,269.21738
55.0,55.0,1981-01-09 05:00:00,268.78616
55.0,55.0,1981-01-09 06:00:00,268.73724
55.0,55.0,1981-01-09 07:00:00,267.4987
55.0,55.0,1981-01-09 08:00:00,265.14853
55.0,55.0,1981-01-09 09:00:00,263.2418
55.0,55.0,1981-01-09 10:00:00,261.3213
55.0,55.0,1981-01-09 11:00:00,261.09192
55.0,55.0,1981-01-09 12:00:00,259.99405
55.0,55.0,1981-01-09 13:00:00,260.0445
55.0,55.0,1981-01-09 14:00:00,258.47263
55.0,55.0,1981-01-09 15:00:00,258.23257
55.0,55.0,1981-01-09 16:00:00,258.2402
55.0,55.0,1981-01-09 17:00:00,257.624
55.0,55.0,1981-01-09 18:00:00,257.64847
55.0,55.0,1981-01-09 19:00:00,257.73102
55.0,55.0,1981-01-09 20:00:00,257.1454
55.0,55.0,1981-01-09 21:00:00,256.99097
55.0,55.0,1981-01-09 22:00:00,257.30136
55.0,55.0,1981-01-09 23:00:00,257.52768
55.0,55.0,1981-01-10 00:00:00,257.6821
55.0,55.0,1981-01-10 01:00:00,257.8044
55.0,55.0,1981-01-10 02:00:00,257.31207
55.0,55.0,1981-01-10 03:00:00,257.42676
55.0,55.0,1981-01-10 04:00:00,257.57047
55.0,55.0,1981-01-10 05:00:00,257.3029
55.0,55.0,1981-01-10 06:00:00,257.4604
55.0,55.0,1981-01-10 07:00:00,257.41757
55.0,55.0,1981-01-10 08:00:00,258.4925
55.0,55.0,1981-01-10 09:00:00,258.60107
55.0,55.0,1981-01-10 10:00:00,258.53683
55.0,55.0,1981-01-10 11:00:00,258.67447
55.0,55.0,1981-01-10 12:00:00,258.69586
55.0,55.0,1981-01-10 13:00:00,258.86865
55.0,55.0,1981-01-10 14:00:00,258.2188
55.0,55.0,1981-01-10 15:00:00,257.97415
55.0,55.0,1981-01-10 16:00:00,258.05673
55.0,55.0,1981-01-10 17:00:00,258.22644
55.0,55.0,1981-01-10 18:00:00,257.9864
55.0,55.0,1981-01-10 19:00:00,257.83347
55.0,55.0,1981-01-10 20:00:00,257.90842
55.0,55.0,1981-01-10 21:00:00,257.9879
55.0,55.0,1981-01-10 22:00:00,258.59494
55.0,55.0,1981-01-10 23:00:00,258.33502
55.0,55.0,1981-01-11 00:00:00,258.3243
55.0,55.0,1981-01-11 01:00:00,257.75397
55.0,55.0,1981-01-11 02:00:00,257.5414
55.0,55.0,1981-01-11 03:00:00,258.9497
55.0,55.0,1981-01-11 04:00:00,259.09802
55.0,55.0,1981-01-11 05:00:00,260.01544
55.0,55.0,1981-01-11 06:00:00,260.19437
55.0,55.0,1981-01-11 07:00:00,260.1806
55.0,55.0,1981-01-11 08:00:00,260.88397
55.0,55.0,1981-01-11 09:00:00,261.10416
55.0,55.0,1981-01-11 10:00:00,261.28305
55.0,55.0,1981-01-11 11:00:00,261.26776
55.0,55.0,1981-01-11 12:00:00,261.64545
55.0,55.0,1981-01-11 13:00:00,261.48947
55.0,55.0,1981-01-11 14:00:00,262.70813
55.0,55.0,1981-01-11 15:00:00,263.28
55.0,55.0,1981-01-11 16:00:00,263.36258
55.0,55.0,1981-01-11 17:00:00,263.1837
55.0,55.0,1981-01-11 18:00:00,263.33963
55.0,55.0,1981-01-11 19:00:00,263.54605
55.0,55.0,1981-01-11 20:00:00,264.66992
55.0,55.0,1981-01-11 21:00:00,265.34576
55.0,55.0,1981-01-11 22:00:00,265.25403
55.0,55.0,1981-01-11 23:00:00,265.36566
55.0,55.0,1981-01-12 00:00:00,265.17758
55.0,55.0,1981-01-12 01:00:00,264.94974
55.0,55.0,1981-01-12 02:00:00,264.80908
55.0,55.0,1981-01-12 03:00:00,264.6623
55.0,55.0,1981-01-12 04:00:00,264.39163
55.0,55.0,1981-01-12 05:00:00,264.21732
55.0,55.0,1981-01-12 06:00:00,264.2326
55.0,55.0,1981-01-12 07:00:00,264.3733
55.0,55.0,1981-01-12 08:00:00,264.96655
55.0,55.0,1981-01-12 09:00:00,264.91763
55.0,55.0,1981-01-12 10:00:00,263.7326
55.0,55.0,1981-01-12 12:00:00,262.73108
55.0,55.0,1981-01-12 13:00:00,262.80295
55.0,55.0,1981-01-12 14:00:00,262.01395
55.0,55.0,1981-01-12 15:00:00,262.26318
55.0,55.0,1981-01-12 16:00:00,262.61334
55.0,55.0,1981-01-12 17:00:00,261.64392
55.0,55.0,1981-01-12 18:00:00,261.16074
55.0,55.0,1981-01-12 19:00:00,261.42218
55.0,55.0,1981-01-12 20:00:00,260.5323
55.0,55.0,1981-01-12 21:00:00,261.89316
55.0,55.0,1981-01-12 22:00:00,260.9696
55.0,55.0,1981-01-12 23:00:00,261.36868
55.0,55.0,1981-01-13 00:00:00,261.44055
55.0,55.0,1981-01-13 01:00:00,261.5751
55.0,55.0,1981-01-13 02:00:00,261.24942
55.0,55.0,1981-01-13 03:00:00,260.69437
55.0,55.0,1981-01-13 04:00:00,260.7066
55.0,55.0,1981-01-13 05:00:00,261.28
55.0,55.0,1981-01-13 06:00:00,261.54147
55.0,55.0,1981-01-13 07:00:00,261.2479
55.0,55.0,1981-01-13 08:00:00,261.77386
55.0,55.0,1981-01-13 09:00:00,261.57663
55.0,55.0,1981-01-13 10:00:00,259.81055
55.0,55.0,1981-01-13 11:00:00,259.94357
55.0,55.0,1981-01-13 12:00:00,259.69128
55.0,55.0,1981-01-13 13:00:00,259.93747
55.0,55.0,1981-01-13 14:00:00,256.7784
55.0,55.0,1981-01-13 15:00:00,256.80902
55.0,55.0,1981-01-13 16:00:00,256.8778
55.0,55.0,1981-01-13 17:00:00,256.59036
55.0,55.0,1981-01-13 18:00:00,256.37628
55.0,55.0,1981-01-13 19:00:00,256.7876
55.0,55.0,1981-01-13 20:00:00,256.64233
55.0,55.0,1981-01-13 21:00:00,257.19586
55.0,55.0,1981-01-13 22:00:00,256.26465
55.0,55.0,1981-01-13 23:00:00,256.51697
55.0,55.0,1981-01-14 00:00:00,256.28146
55.0,55.0,1981-01-14 01:00:00,256.49707
55.0,55.0,1981-01-14 02:00:00,256.45734
55.0,55.0,1981-01-14 03:00:00,257.1408
55.0,55.0,1981-01-14 04:00:00,257.2142
55.0,55.0,1981-01-14 06:00:00,258.5292
55.0,55.0,1981-01-14 07:00:00,258.4864
55.0,55.0,1981-01-14 08:00:00,260.85492
55.0,55.0,1981-01-14 09:00:00,260.8228
55.0,55.0,1981-01-14 10:00:00,261.23105
55.0,55.0,1981-01-14 11:00:00,261.6485
55.0,55.0,1981-01-14 12:00:00,262.07663
55.0,55.0,1981-01-14 13:00:00,262.4222
55.0,55.0,1981-01-14 14:00:00,261.38397
55.0,55.0,1981-01-14 15:00:00,260.84116
55.0,55.0,1981-01-14 16:00:00,260.55673
55.0,55.0,1981-01-14 17:00:00,260.24786
55.0,55.0,1981-01-14 18:00:00,259.7433
55.0,55.0,1981-01-14 19:00:00,259.5812
55.0,55.0,1981-01-14 20:00:00,259.42523
55.0,55.0,1981-01-14 21:00:00,259.02768
55.0,55.0,1981-01-14 22:00:00,258.66223
55.0,55.0,1981-01-14 23:00:00,258.20352
55.0,55.0,1981-01-15 00:00:00,257.8457
55.0,55.0,1981-01-15 01:00:00,257.75092
55.0,55.0,1981-01-15 02:00:00,258.0858
55.0,55.0,1981-01-15 03:00:00,257.72797
55.0,55.0,1981-01-15 04:00:00,257.7555
55.0,55.0,1981-01-15 05:00:00,257.7173
55.0,55.0,1981-01-15 06:00:00,257.94968
55.0,55.0,1981-01-15 07:00:00,257.99402
55.0,55.0,1981-01-15 08:00:00,260.22342
55.0,55.0,1981-01-15 09:00:00,260.9176
55.0,55.0,1981-01-15 10:00:00,261.491
55.0,55.0,1981-01-15 11:00:00,261.72647
55.0,55.0,1981-01-15 12:00:00,261.94818
55.0,55.0,1981-01-15 13:00:00,261.85187
55.0,55.0,1981-01-15 14:00:00,260.45428
55.0,55.0,1981-01-15 15:00:00,260.46347
55.0,55.0,1981-01-15 16:00:00,260.44666
55.0,55.0,1981-01-15 17:00:00,259.22952
55.0,55.0,1981-01-15 18:00:00,259.2234
55.0,55.0,1981-01-15 19:00:00,259.2815
55.0,55.0,1981-01-15 20:00:00,257.93747
55.0,55.0,1981-01-15 21:00:00,257.861
55.0,55.0,1981-01-15 22:00:00,256.74936
55.0,55.0,1981-01-15 23:00:00,257.072
55.0,55.0,1981-01-16 00:00:00,257.30902
55.0,55.0,1981-01-16 01:00:00,257.41605
55.0,55.0,1981-01-16 02:00:00,256.91452
55.0,55.0,1981-01-16 03:00:00,256.94815
55.0,55.0,1981-01-16 04:00:00,256.87018
55.0,55.0,1981-01-16 05:00:00,256.62552
55.0,55.0,1981-01-16 06:00:00,256.6989
55.0,55.0,1981-01-16 07:00:00,256.60257
55.0,55.0,1981-01-16 08:00:00,258.6118
55.0,55.0,1981-01-16 09:00:00,259.58426
55.0,55.0,1981-01-16 10:00:00,259.17905
55.0,55.0,1981-01-16 11:00:00,259.36255
55.0,55.0,1981-01-16 12:00:00,259.42218
55.0,55.0,1981-01-16 13:00:00,259.53992
55.0,55.0,1981-01-16 14:00:00,257.58423
55.0,55.0,1981-01-16 15:00:00,257.2494
55.0,55.0,1981-01-16 16:00:00,257.3289
55.0,55.0,1981-01-16 17:00:00,256.59494
55.0,55.0,1981-01-16 18:00:00,256.8197
55.0,55.0,1981-01-16 19:00:00,257.03226
55.0,55.0,1981-01-16 20:00:00,256.85028
55.0,55.0,1981-01-16 21:00:00,256.74478
55.0,55.0,1981-01-16 22:00:00,256.072
55.0,55.0,1981-01-16 23:00:00,256.24478
55.0,55.0,1981-01-17 00:00:00,256.6148
55.0,55.0,1981-01-17 01:00:00,256.3457
55.0,55.0,1981-01-17 02:00:00,256.15762
55.0,55.0,1981-01-17 03:00:00,256.2035
55.0,55.0,1981-01-17 04:00:00,256.2402
55.0,55.0,1981-01-17 05:00:00,256.5414
55.0,55.0,1981-01-17 06:00:00,256.55518
55.0,55.0,1981-01-17 07:00:00,257.84265
55.0,55.0,1981-01-17 08:00:00,259.89008
55.0,55.0,1981-01-17 09:00:00,259.95428
55.0,55.0,1981-01-17 10:00:00,260.09344
55.0,55.0,1981-01-17 11:00:00,260.35645
55.0,55.0,1981-01-17 12:00:00,260.11636
55.0,55.0,1981-01-17 13:00:00,260.14542
55.0,55.0,1981-01-17 14:00:00,257.95276
55.0,55.0,1981-01-17 16:00:00,258.361
55.0,55.0,1981-01-17 17:00:00,257.25854
55.0,55.0,1981-01-17 18:00:00,256.78455
55.0,55.0,1981-01-17 19:00:00,256.79218
55.0,55.0,1981-01-17 20:00:00,256.3671
55.0,55.0,1981-01-17 21:00:00,255.99402
55.0,55.0,1981-01-17 22:00:00,255.4833
55.0,55.0,1981-01-17 23:00:00,255.46649
55.0,55.0,1981-01-18 00:00:00,254.95578
55.0,55.0,1981-01-18 01:00:00,254.3625
55.0,55.0,1981-01-18 02:00:00,253.93895
55.0,55.0,1981-01-18 03:00:00,253.45117
55.0,55.0,1981-01-18 04:00:00,253.37167
55.0,55.0,1981-01-18 05:00:00,253.57198
55.0,55.0,1981-01-18 06:00:00,254.31664
55.0,55.0,1981-01-18 07:00:00,254.75394
55.0,55.0,1981-01-18 08:00:00,257.57965
55.0,55.0,1981-01-18 09:00:00,257.8717
55.0,55.0,1981-01-18 10:00:00,258.387
55.0,55.0,1981-01-18 11:00:00,258.22034
55.0,55.0,1981-01-18 12:00:00,257.8075
55.0,55.0,1981-01-18 13:00:00,257.22797
55.0,55.0,1981-01-18 14:00:00,255.30135
55.0,55.0,1981-01-18 15:00:00,254.97412
55.0,55.0,1981-01-18 16:00:00,254.5781
55.0,55.0,1981-01-18 17:00:00,253.16983
55.0,55.0,1981-01-18 18:00:00,253.62856
55.0,55.0,1981-01-18 19:00:00,253.75087
55.0,55.0,1981-01-18 20:00:00,252.85332
55.0,55.0,1981-01-18 21:00:00,251.87318
55.0,55.0,1981-01-18 22:00:00,250.77072
55.0,55.0,1981-01-18 23:00:00,250.44656
55.0,55.0,1981-01-19 00:00:00,250.90376
55.0,55.0,1981-01-19 01:00:00,250.8533
55.0,55.0,1981-01-19 02:00:00,250.11324
55.0,55.0,1981-01-19 03:00:00,251.15758
55.0,55.0,1981-01-19 04:00:00,251.23709
55.0,55.0,1981-01-19 05:00:00,251.8793
55.0,55.0,1981-01-19 06:00:00,253.25851
55.0,55.0,1981-01-19 07:00:00,254.16678
55.0,55.0,1981-01-19 08:00:00,256.7402
55.0,55.0,1981-01-19 09:00:00,256.9405
55.0,55.0,1981-01-19 10:00:00,258.31973
55.0,55.0,1981-01-19 11:00:00,258.16833
55.0,55.0,1981-01-19 12:00:00,258.23868
55.0,55.0,1981-01-19 13:00:00,258.3335
55.0,55.0,1981-01-19 14:00:00,258.39465
55.0,55.0,1981-01-19 15:00:00,258.86102
55.0,55.0,1981-01-19 16:00:00,259.41605
55.0,55.0,1981-01-19 17:00:00,259.8335
55.0,55.0,1981-01-19 18:00:00,260.89465
55.0,55.0,1981-01-19 19:00:00,260.9818
55.0,55.0,1981-01-19 20:00:00,261.56592
55.0,55.0,1981-01-19 21:00:00,261.73718
55.0,55.0,1981-01-19 22:00:00,263.52618
55.0,55.0,1981-01-19 23:00:00,263.51547
55.0,55.0,1981-01-20 00:00:00,263.35953
55.0,55.0,1981-01-20 02:00:00,263.3855
55.0,55.0,1981-01-20 03:00:00,263.58734
55.0,55.0,1981-01-20 04:00:00,263.5277
55.0,55.0,1981-01-20 05:00:00,263.33505
55.0,55.0,1981-01-20 06:00:00,264.1852
55.0,55.0,1981-01-20 07:00:00,264.2846
55.0,55.0,1981-01-20 08:00:00,266.62408
55.0,55.0,1981-01-20 09:00:00,267.09656
55.0,55.0,1981-01-20 10:00:00,267.84427
55.0,55.0,1981-01-20 11:00:00,267.72806
55.0,55.0,1981-01-20 12:00:00,267.91
55.0,55.0,1981-01-20 13:00:00,267.85498
55.0,55.0,1981-01-20 14:00:00,267.3106
55.0,55.0,1981-01-20 15:00:00,267.5354
55.0,55.0,1981-01-20 16:00:00,267.56445
55.0,55.0,1981-01-20 17:00:00,267.5308
55.0,55.0,1981-01-20 18:00:00,267.83203
55.0,55.0,1981-01-20 19:00:00,267.83813
55.0,55.0,1981-01-20 20:00:00,267.4727
55.0,55.0,1981-01-20 21:00:00,267.3045
55.0,55.0,1981-01-20 22:00:00,266.57513
55.0,55.0,1981-01-20 23:00:00,266.28308
55.0,55.0,1981-01-21 00:00:00,265.91458
55.0,55.0,1981-01-21 01:00:00,265.6852
55.0,55.0,1981-01-21 02:00:00,265.1317
55.0,55.0,1981-01-21 03:00:00,263.06442
55.0,55.0,1981-01-21 04:00:00,262.92984
55.0,55.0,1981-01-21 05:00:00,262.47723
55.0,55.0,1981-01-21 06:00:00,262.6011
55.0,55.0,1981-01-21 07:00:00,262.5904
55.0,55.0,1981-01-21 08:00:00,263.9222
55.0,55.0,1981-01-21 09:00:00,264.4207
55.0,55.0,1981-01-21 10:00:00,264.20816
55.0,55.0,1981-01-21 11:00:00,264.40234
55.0,55.0,1981-01-21 12:00:00,263.88245
55.0,55.0,1981-01-21 13:00:00,263.53995
55.0,55.0,1981-01-21 14:00:00,260.7647
55.0,55.0,1981-01-21 15:00:00,260.61026
55.0,55.0,1981-01-21 16:00:00,260.64236
55.0,55.0,1981-01-21 17:00:00,258.71268
55.0,55.0,1981-01-21 18:00:00,258.91913
55.0,55.0,1981-01-21 19:00:00,259.06592
55.0,55.0,1981-01-21 20:00:00,258.7402
55.0,55.0,1981-01-21 22:00:00,257.31055
55.0,55.0,1981-01-21 23:00:00,257.4359
55.0,55.0,1981-01-22 00:00:00,257.81818
55.0,55.0,1981-01-22 01:00:00,257.8029
55.0,55.0,1981-01-22 02:00:00,257.939
55.0,55.0,1981-01-22 03:00:00,256.9558
55.0,55.0,1981-01-22 04:00:00,256.90228
55.0,55.0,1981-01-22 05:00:00,256.75854
55.0,55.0,1981-01-22 06:00:00,256.9833
55.0,55.0,1981-01-22 07:00:00,259.0506
55.0,55.0,1981-01-22 08:00:00,261.19284
55.0,55.0,1981-01-22 09:00:00,261.64697
55.0,55.0,1981-01-22 10:00:00,262.6852
55.0,55.0,1981-01-22 11:00:00,262.5537
55.0,55.0,1981-01-22 12:00:00,262.50784
55.0,55.0,1981-01-22 13:00:00,262.3442
55.0,55.0,1981-01-22 14:00:00,262.37787
55.0,55.0,1981-01-22 15:00:00,261.9757
55.0,55.0,1981-01-22 16:00:00,261.67297
55.0,55.0,1981-01-22 17:00:00,261.2754
55.0,55.0,1981-01-22 18:00:00,260.4971
55.0,55.0,1981-01-22 19:00:00,260.27234
55.0,55.0,1981-01-22 20:00:00,260.83044
55.0,55.0,1981-01-22 21:00:00,261.07663
55.0,55.0,1981-01-22 22:00:00,262.56747
55.0,55.0,1981-01-22 23:00:00,263.0583
55.0,55.0,1981-01-23 00:00:00,263.16226
55.0,55.0,1981-01-23 01:00:00,263.27237
55.0,55.0,1981-01-23 02:00:00,263.306
55.0,55.0,1981-01-23 03:00:00,263.5216
55.0,55.0,1981-01-23 04:00:00,263.35492
55.0,55.0,1981-01-23 05:00:00,263.24026
55.0,55.0,1981-01-23 06:00:00,263.0522
55.0,55.0,1981-01-23 07:00:00,262.84268
55.0,55.0,1981-01-23 08:00:00,263.83047
55.0,55.0,1981-01-23 09:00:00,263.81366
55.0,55.0,1981-01-23 10:00:00,263.9115
55.0,55.0,1981-01-23 11:00:00,264.04453
55.0,55.0,1981-01-23 12:00:00,263.83658
55.0,55.0,1981-01-23 13:00:00,263.9788
55.0,55.0,1981-01-23 14:00:00,263.1531
55.0,55.0,1981-01-23 15:00:00,263.25708
