longitude,latitude,time,t2m
55.0,55.0,1980-01-04 09:00:00,257.95474
55.0,55.0,1980-01-04 10:00:00,258.00256
55.0,55.0,1980-01-04 11:00:00,258.25604
55.0,55.0,1980-01-04 12:00:00,257.47174
55.0,55.0,1980-01-04 13:00:00,258.00735
55.0,55.0,1980-01-04 14:00:00,255.48546
55.0,55.0,1980-01-04 15:00:00,255.37387
55.0,55.0,1980-01-04 16:00:00,255.5811
55.0,55.0,1980-01-04 17:00:00,254.49232
55.0,55.0,1980-01-04 18:00:00,254.50029
55.0,55.0,1980-01-04 19:00:00,254.4206
55.0,55.0,1980-01-04 20:00:00,254.43494
55.0,55.0,1980-01-04 21:00:00,254.59274
55.0,55.0,1980-01-04 23:00:00,254.28189
55.0,55.0,1980-01-05 00:00:00,254.19104
55.0,55.0,1980-01-05 01:00:00,254.46362
55.0,55.0,1980-01-05 02:00:00,254.64377
55.0,55.0,1980-01-05 03:00:00,254.64854
55.0,55.0,1980-01-05 04:00:00,254.79202
55.0,55.0,1980-01-05 05:00:00,254.73145
55.0,55.0,1980-01-05 06:00:00,255.73254
55.0,55.0,1980-01-05 07:00:00,255.3627
55.0,55.0,1980-01-05 08:00:00,257.64548
55.0,55.0,1980-01-05 09:00:00,258.16037
55.0,55.0,1980-01-05 10:00:00,257.77142
55.0,55.0,1980-01-05 11:00:00,258.28952
55.0,55.0,1980-01-05 12:00:00,258.07907
55.0,55.0,1980-01-05 13:00:00,258.90323
55.0,55.0,1980-01-05 14:00:00,257.64706
55.0,55.0,1980-01-05 15:00:00,257.40158
55.0,55.0,1980-01-05 16:00:00,257.48767
55.0,55.0,1980-01-05 17:00:00,257.16086
55.0,55.0,1980-01-05 18:00:00,257.3187
55.0,55.0,1980-01-05 19:00:00,257.4319
55.0,55.0,1980-01-05 20:00:00,257.26608
55.0,55.0,1980-01-05 21:00:00,257.22623
55.0,55.0,1980-01-05 22:00:00,256.3941
55.0,55.0,1980-01-05 23:00:00,256.64755
55.0,55.0,1980-01-06 00:00:00,256.29526
55.0,55.0,1980-01-06 01:00:00,256.53757
55.0,55.0,1980-01-06 02:00:00,256.6954
55.0,55.0,1980-01-06 03:00:00,256.76553
55.0,55.0,1980-01-06 04:00:00,256.75436
55.0,55.0,1980-01-06 05:00:00,256.72726
55.0,55.0,1980-01-06 06:00:00,256.89307
55.0,55.0,1980-01-06 07:00:00,257.84476
55.0,55.0,1980-01-06 08:00:00,260.11
55.0,55.0,1980-01-06 09:00:00,259.9729
55.0,55.0,1980-01-06 10:00:00,260.40808
55.0,55.0,1980-01-06 11:00:00,260.69504
55.0,55.0,1980-01-06 12:00:00,260.153
55.0,55.0,1980-01-06 13:00:00,260.06216
55.0,55.0,1980-01-06 14:00:00,258.56052
55.0,55.0,1980-01-06 15:00:00,258.42978
55.0,55.0,1980-01-06 16:00:00,258.1301
55.0,55.0,1980-01-06 17:00:00,257.71243
55.0,55.0,1980-01-06 18:00:00,257.60086
55.0,55.0,1980-01-06 20:00:00,257.1816
55.0,55.0,1980-01-06 21:00:00,257.19913
55.0,55.0,1980-01-06 22:00:00,257.47012
55.0,55.0,1980-01-06 23:00:00,257.27563
55.0,55.0,1980-01-07 00:00:00,257.89575
55.0,55.0,1980-01-07 01:00:00,257.8049
55.0,55.0,1980-01-07 02:00:00,259.55365
55.0,55.0,1980-01-07 03:00:00,259.73538
55.0,55.0,1980-01-07 04:00:00,260.22797
55.0,55.0,1980-01-07 05:00:00,260.60895
55.0,55.0,1980-01-07 06:00:00,260.64084
55.0,55.0,1980-01-07 08:00:00,260.97717
55.0,55.0,1980-01-07 09:00:00,261.12543
55.0,55.0,1980-01-07 10:00:00,260.44315
55.0,55.0,1980-01-07 11:00:00,260.73648
55.0,55.0,1980-01-07 12:00:00,260.64722
55.0,55.0,1980-01-07 13:00:00,260.58502
55.0,55.0,1980-01-07 14:00:00,259.48987
55.0,55.0,1980-01-07 15:00:00,259.3241
55.0,55.0,1980-01-07 16:00:00,259.2603
55.0,55.0,1980-01-07 17:00:00,258.66254
55.0,55.0,1980-01-07 18:00:00,258.49356
55.0,55.0,1980-01-07 19:00:00,258.52066
55.0,55.0,1980-01-07 20:00:00,258.05038
55.0,55.0,1980-01-07 21:00:00,258.14764
55.0,55.0,1980-01-07 22:00:00,257.14493
55.0,55.0,1980-01-07 23:00:00,257.32187
55.0,55.0,1980-01-08 00:00:00,257.31232
55.0,55.0,1980-01-08 01:00:00,257.32666
55.0,55.0,1980-01-08 02:00:00,256.8261
55.0,55.0,1980-01-08 03:00:00,256.92813
55.0,55.0,1980-01-08 04:00:00,256.9138
55.0,55.0,1980-01-08 05:00:00,256.88986
55.0,55.0,1980-01-08 07:00:00,256.73364
55.0,55.0,1980-01-08 08:00:00,257.92606
55.0,55.0,1980-01-08 09:00:00,257.9388
55.0,55.0,1980-01-08 10:00:00,258.1795
55.0,55.0,1980-01-08 11:00:00,258.04242
55.0,55.0,1980-01-08 12:00:00,257.7507
55.0,55.0,1980-01-08 13:00:00,257.502
55.0,55.0,1980-01-08 14:00:00,257.13696
55.0,55.0,1980-01-08 15:00:00,257.04132
55.0,55.0,1980-01-08 16:00:00,257.10986
55.0,55.0,1980-01-08 17:00:00,257.5355
55.0,55.0,1980-01-08 18:00:00,258.1843
55.0,55.0,1980-01-08 19:00:00,258.30386
55.0,55.0,1980-01-08 20:00:00,258.82355
55.0,55.0,1980-01-08 21:00:00,259.44046
55.0,55.0,1980-01-08 22:00:00,260.1881
55.0,55.0,1980-01-08 23:00:00,260.2423
55.0,55.0,1980-01-09 00:00:00,260.4065
55.0,55.0,1980-01-09 01:00:00,260.4049
55.0,55.0,1980-01-09 02:00:00,260.8656
55.0,55.0,1980-01-09 03:00:00,261.54788
55.0,55.0,1980-01-09 04:00:00,261.56702
55.0,55.0,1980-01-09 05:00:00,262.67493
55.0,55.0,1980-01-09 06:00:00,262.90924
55.0,55.0,1980-01-09 07:00:00,262.7913
55.0,55.0,1980-01-09 08:00:00,263.78442
55.0,55.0,1980-01-09 09:00:00,264.116
55.0,55.0,1980-01-09 10:00:00,263.845
55.0,55.0,1980-01-09 11:00:00,263.96616
55.0,55.0,1980-01-09 12:00:00,263.6601
55.0,55.0,1980-01-09 13:00:00,263.79398
55.0,55.0,1980-01-09 14:00:00,263.0575
55.0,55.0,1980-01-09 15:00:00,262.71317
55.0,55.0,1980-01-09 16:00:00,262.3625
55.0,55.0,1980-01-09 17:00:00,262.36725
55.0,55.0,1980-01-09 18:00:00,263.1914
55.0,55.0,1980-01-09 19:00:00,263.2807
55.0,55.0,1980-01-09 20:00:00,263.4879
55.0,55.0,1980-01-09 21:00:00,263.91354
55.0,55.0,1980-01-09 22:00:00,264.75204
55.0,55.0,1980-01-09 23:00:00,265.10596
55.0,55.0,1980-01-10 00:00:00,265.95563
55.0,55.0,1980-01-10 01:00:00,266.15967
55.0,55.0,1980-01-10 02:00:00,266.343
55.0,55.0,1980-01-10 03:00:00,266.4721
55.0,55.0,1980-01-10 04:00:00,266.6124
55.0,55.0,1980-01-10 05:00:00,266.9073
55.0,55.0,1980-01-10 06:00:00,267.0157
55.0,55.0,1980-01-10 07:00:00,266.85947
55.0,55.0,1980-01-10 08:00:00,266.91367
55.0,55.0,1980-01-10 09:00:00,266.70963
55.0,55.0,1980-01-10 10:00:00,265.57303
55.0,55.0,1980-01-10 11:00:00,265.37375
55.0,55.0,1980-01-10 12:00:00,265.06927
55.0,55.0,1980-01-10 13:00:00,265.05652
55.0,55.0,1980-01-10 14:00:00,264.04587
55.0,55.0,1980-01-10 15:00:00,264.07935
55.0,55.0,1980-01-10 16:00:00,263.80356
55.0,55.0,1980-01-10 17:00:00,263.11807
55.0,55.0,1980-01-10 18:00:00,262.39435
55.0,55.0,1980-01-10 19:00:00,262.25726
55.0,55.0,1980-01-10 20:00:00,261.22906
55.0,55.0,1980-01-10 21:00:00,261.0569
55.0,55.0,1980-01-10 22:00:00,260.5643
55.0,55.0,1980-01-10 23:00:00,260.72052
55.0,55.0,1980-01-11 00:00:00,260.7556
55.0,55.0,1980-01-11 01:00:00,260.8369
55.0,55.0,1980-01-11 02:00:00,260.95486
55.0,55.0,1980-01-11 03:00:00,260.4384
55.0,55.0,1980-01-11 04:00:00,260.59302
55.0,55.0,1980-01-11 05:00:00,260.63287
55.0,55.0,1980-01-11 06:00:00,260.69662
55.0,55.0,1980-01-11 07:00:00,260.99155
55.0,55.0,1980-01-11 08:00:00,261.6531
55.0,55.0,1980-01-11 10:00:00,262.9842
55.0,55.0,1980-01-11 11:00:00,263.1691
55.0,55.0,1980-01-11 12:00:00,263.26633
55.0,55.0,1980-01-11 13:00:00,263.28546
55.0,55.0,1980-01-11 14:00:00,263.30142
55.0,55.0,1980-01-11 15:00:00,263.1739
55.0,55.0,1980-01-11 17:00:00,262.80722
55.0,55.0,1980-01-11 18:00:00,262.54102
55.0,55.0,1980-01-11 19:00:00,262.55377
55.0,55.0,1980-01-11 20:00:00,262.10422
55.0,55.0,1980-01-11 21:00:00,262.1377
55.0,55.0,1980-01-11 22:00:00,261.34222
55.0,55.0,1980-01-11 23:00:00,261.47455
55.0,55.0,1980-01-12 00:00:00,261.39166
55.0,55.0,1980-01-12 01:00:00,261.51282
55.0,55.0,1980-01-12 02:00:00,260.90387
55.0,55.0,1980-01-12 04:00:00,259.6971
55.0,55.0,1980-01-12 05:00:00,258.6705
55.0,55.0,1980-01-12 06:00:00,258.0472
55.0,55.0,1980-01-12 07:00:00,257.4781
55.0,55.0,1980-01-12 08:00:00,256.06094
55.0,55.0,1980-01-12 09:00:00,255.3085
55.0,55.0,1980-01-12 10:00:00,253.18834
55.0,55.0,1980-01-12 11:00:00,252.29562
55.0,55.0,1980-01-12 12:00:00,251.60857
55.0,55.0,1980-01-12 13:00:00,251.30249
55.0,55.0,1980-01-12 14:00:00,249.30826
55.0,55.0,1980-01-12 15:00:00,248.79335
55.0,55.0,1980-01-12 16:00:00,248.40439
55.0,55.0,1980-01-12 17:00:00,246.37987
55.0,55.0,1980-01-12 18:00:00,245.46005
55.0,55.0,1980-01-12 19:00:00,245.16675
55.0,55.0,1980-01-12 20:00:00,244.15767
55.0,55.0,1980-01-12 21:00:00,244.20549
55.0,55.0,1980-01-12 22:00:00,243.04019
55.0,55.0,1980-01-12 23:00:00,243.2538
55.0,55.0,1980-01-13 00:00:00,242.98758
55.0,55.0,1980-01-13 01:00:00,243.19641
55.0,55.0,1980-01-13 02:00:00,242.92542
55.0,55.0,1980-01-13 03:00:00,241.43013
55.0,55.0,1980-01-13 04:00:00,241.64215
55.0,55.0,1980-01-13 05:00:00,241.70273
55.0,55.0,1980-01-13 06:00:00,242.23676
55.0,55.0,1980-01-13 07:00:00,242.0072
55.0,55.0,1980-01-13 08:00:00,243.3096
55.0,55.0,1980-01-13 09:00:00,243.37814
55.0,55.0,1980-01-13 10:00:00,243.4945
55.0,55.0,1980-01-13 11:00:00,243.6077
55.0,55.0,1980-01-13 12:00:00,242.32124
55.0,55.0,1980-01-13 13:00:00,241.51941
55.0,55.0,1980-01-13 14:00:00,239.69255
55.0,55.0,1980-01-13 15:00:00,239.23344
55.0,55.0,1980-01-13 16:00:00,239.20474
55.0,55.0,1980-01-13 17:00:00,238.33118
55.0,55.0,1980-01-13 18:00:00,237.7254
55.0,55.0,1980-01-13 19:00:00,237.41136
55.0,55.0,1980-01-13 20:00:00,236.62706
55.0,55.0,1980-01-13 21:00:00,236.41983
55.0,55.0,1980-01-13 22:00:00,236.23013
55.0,55.0,1980-01-13 23:00:00,236.38635
55.0,55.0,1980-01-14 00:00:00,236.93472
55.0,55.0,1980-01-14 01:00:00,237.24399
55.0,55.0,1980-01-14 02:00:00,237.40659
55.0,55.0,1980-01-14 03:00:00,237.39383
55.0,55.0,1980-01-14 04:00:00,237.50064
55.0,55.0,1980-01-14 05:00:00,237.85931
55.0,55.0,1980-01-14 06:00:00,238.92099
55.0,55.0,1980-01-14 07:00:00,239.31633
55.0,55.0,1980-01-14 08:00:00,243.36539
55.0,55.0,1980-01-14 09:00:00,243.8787
55.0,55.0,1980-01-14 10:00:00,246.30495
55.0,55.0,1980-01-14 11:00:00,246.75288
55.0,55.0,1980-01-14 12:00:00,247.22156
55.0,55.0,1980-01-14 13:00:00,247.4527
55.0,55.0,1980-01-14 14:00:00,247.36981
55.0,55.0,1980-01-14 15:00:00,247.38097
55.0,55.0,1980-01-14 16:00:00,247.40329
55.0,55.0,1980-01-14 17:00:00,249.92517
55.0,55.0,1980-01-14 18:00:00,250.25357
55.0,55.0,1980-01-14 19:00:00,250.19458
55.0,55.0,1980-01-14 20:00:00,251.42206
55.0,55.0,1980-01-14 21:00:00,251.32004
55.0,55.0,1980-01-14 22:00:00,253.90729
55.0,55.0,1980-01-14 23:00:00,253.96945
55.0,55.0,1980-01-15 00:00:00,255.44879
55.0,55.0,1980-01-15 01:00:00,255.92862
55.0,55.0,1980-01-15 02:00:00,257.62634
55.0,55.0,1980-01-15 03:00:00,258.67847
55.0,55.0,1980-01-15 04:00:00,258.54776
55.0,55.0,1980-01-15 05:00:00,259.59827
55.0,55.0,1980-01-15 06:00:00,259.73697
55.0,55.0,1980-01-15 07:00:00,259.54248
55.0,55.0,1980-01-15 08:00:00,260.25983
55.0,55.0,1980-01-15 09:00:00,260.2407
55.0,55.0,1980-01-15 10:00:00,260.58185
55.0,55.0,1980-01-15 11:00:00,260.4336
55.0,55.0,1980-01-15 13:00:00,260.11157
55.0,55.0,1980-01-15 14:00:00,260.1355
55.0,55.0,1980-01-15 15:00:00,259.80072
55.0,55.0,1980-01-15 16:00:00,259.7274
55.0,55.0,1980-01-15 17:00:00,260.30927
55.0,55.0,1980-01-15 18:00:00,260.6982
55.0,55.0,1980-01-15 19:00:00,261.0553
55.0,55.0,1980-01-15 20:00:00,261.57657
55.0,55.0,1980-01-15 21:00:00,262.34015
55.0,55.0,1980-01-15 22:00:00,263.88803
55.0,55.0,1980-01-15 23:00:00,264.0889
55.0,55.0,1980-01-16 00:00:00,264.07614
55.0,55.0,1980-01-16 01:00:00,264.3041
55.0,55.0,1980-01-16 02:00:00,264.5767
55.0,55.0,1980-01-16 03:00:00,264.99118
55.0,55.0,1980-01-16 04:00:00,265.02466
55.0,55.0,1980-01-16 05:00:00,265.03104
55.0,55.0,1980-01-16 06:00:00,265.25897
55.0,55.0,1980-01-16 07:00:00,264.90826
55.0,55.0,1980-01-16 08:00:00,264.9322
55.0,55.0,1980-01-16 09:00:00,265.31
55.0,55.0,1980-01-16 10:00:00,265.2526
55.0,55.0,1980-01-16 11:00:00,265.12827
55.0,55.0,1980-01-16 12:00:00,265.59854
55.0,55.0,1980-01-16 13:00:00,265.54114
55.0,55.0,1980-01-16 14:00:00,265.88705
55.0,55.0,1980-01-16 15:00:00,265.73404
55.0,55.0,1980-01-16 16:00:00,265.4455
55.0,55.0,1980-01-16 17:00:00,265.52042
55.0,55.0,1980-01-16 18:00:00,265.29245
55.0,55.0,1980-01-16 19:00:00,265.15536
55.0,55.0,1980-01-16 20:00:00,264.607
55.0,55.0,1980-01-16 21:00:00,264.59103
55.0,55.0,1980-01-16 22:00:00,265.02145
55.0,55.0,1980-01-16 23:00:00,265.1761
55.0,55.0,1980-01-17 00:00:00,265.34985
55.0,55.0,1980-01-17 01:00:00,266.37646
55.0,55.0,1980-01-17 02:00:00,265.8775
55.0,55.0,1980-01-17 03:00:00,265.7468
55.0,55.0,1980-01-17 04:00:00,266.01617
55.0,55.0,1980-01-17 05:00:00,266.10226
55.0,55.0,1980-01-17 06:00:00,265.97473
55.0,55.0,1980-01-17 07:00:00,265.852
55.0,55.0,1980-01-17 08:00:00,265.55707
55.0,55.0,1980-01-17 09:00:00,265.2016
55.0,55.0,1980-01-17 10:00:00,263.39386
55.0,55.0,1980-01-17 11:00:00,262.8997
55.0,55.0,1980-01-17 12:00:00,262.25247
55.0,55.0,1980-01-17 13:00:00,262.01178
55.0,55.0,1980-01-17 14:00:00,261.4076
55.0,55.0,1980-01-17 15:00:00,261.43152
55.0,55.0,1980-01-17 16:00:00,261.55426
55.0,55.0,1980-01-17 17:00:00,261.52875
55.0,55.0,1980-01-17 18:00:00,261.61163
55.0,55.0,1980-01-17 19:00:00,261.7264
55.0,55.0,1980-01-17 20:00:00,261.98468
55.0,55.0,1980-01-17 21:00:00,262.09625
55.0,55.0,1980-01-17 22:00:00,261.90338
55.0,55.0,1980-01-17 23:00:00,262.04526
55.0,55.0,1980-01-18 00:00:00,262.26044
55.0,55.0,1980-01-18 01:00:00,262.35132
55.0,55.0,1980-01-18 02:00:00,262.31784
55.0,55.0,1980-01-18 03:00:00,262.60638
55.0,55.0,1980-01-18 04:00:00,262.7642
55.0,55.0,1980-01-18 05:00:00,262.51233
55.0,55.0,1980-01-18 06:00:00,262.78174
55.0,55.0,1980-01-18 07:00:00,262.9762
55.0,55.0,1980-01-18 08:00:00,262.9794
55.0,55.0,1980-01-18 09:00:00,263.19937
55.0,55.0,1980-01-18 10:00:00,262.53146
55.0,55.0,1980-01-18 11:00:00,262.78812
55.0,55.0,1980-01-18 12:00:00,262.2493
55.0,55.0,1980-01-18 13:00:00,261.31833
55.0,55.0,1980-01-18 14:00:00,257.99777
55.0,55.0,1980-01-18 15:00:00,257.9372
55.0,55.0,1980-01-18 16:00:00,257.10828
55.0,55.0,1980-01-18 17:00:00,255.41373
55.0,55.0,1980-01-18 18:00:00,254.12886
55.0,55.0,1980-01-18 19:00:00,253.43382
55.0,55.0,1980-01-18 20:00:00,252.43431
55.0,55.0,1980-01-18 21:00:00,252.64474
55.0,55.0,1980-01-18 22:00:00,251.1367
55.0,55.0,1980-01-18 23:00:00,250.82108
55.0,55.0,1980-01-19 00:00:00,250.91034
55.0,55.0,1980-01-19 01:00:00,251.10004
55.0,55.0,1980-01-19 02:00:00,251.50655
55.0,55.0,1980-01-19 03:00:00,252.16331
55.0,55.0,1980-01-19 04:00:00,253.39716
55.0,55.0,1980-01-19 05:00:00,255.3675
55.0,55.0,1980-01-19 06:00:00,256.43396
55.0,55.0,1980-01-19 07:00:00,256.97754
55.0,55.0,1980-01-19 08:00:00,259.16626
55.0,55.0,1980-01-19 09:00:00,259.11206
55.0,55.0,1980-01-19 10:00:00,260.44635
55.0,55.0,1980-01-19 11:00:00,260.39532
55.0,55.0,1980-01-19 13:00:00,260.21042
55.0,55.0,1980-01-19 14:00:00,260.50055
55.0,55.0,1980-01-19 15:00:00,260.49576
55.0,55.0,1980-01-19 17:00:00,261.1621
55.0,55.0,1980-01-19 18:00:00,261.50323
55.0,55.0,1980-01-19 19:00:00,261.61005
55.0,55.0,1980-01-19 20:00:00,261.8667
55.0,55.0,1980-01-19 21:00:00,261.7089
55.0,55.0,1980-01-19 22:00:00,261.87628
55.0,55.0,1980-01-19 23:00:00,261.9241
55.0,55.0,1980-01-20 00:00:00,262.09308
55.0,55.0,1980-01-20 01:00:00,262.08508
55.0,55.0,1980-01-20 02:00:00,263.00967
55.0,55.0,1980-01-20 03:00:00,263.9821
55.0,55.0,1980-01-20 04:00:00,264.23557
55.0,55.0,1980-01-20 05:00:00,264.9816
55.0,55.0,1980-01-20 06:00:00,265.07407
55.0,55.0,1980-01-20 07:00:00,265.2542
55.0,55.0,1980-01-20 08:00:00,266.19632
55.0,55.0,1980-01-20 09:00:00,266.48486
55.0,55.0,1980-01-20 10:00:00,266.05127
55.0,55.0,1980-01-20 11:00:00,266.27283
55.0,55.0,1980-01-20 12:00:00,266.16125
55.0,55.0,1980-01-20 13:00:00,265.801
55.0,55.0,1980-01-20 14:00:00,264.85406
55.0,55.0,1980-01-20 15:00:00,264.72974
55.0,55.0,1980-01-20 16:00:00,264.62134
55.0,55.0,1980-01-20 17:00:00,263.56763
55.0,55.0,1980-01-20 18:00:00,263.31735
55.0,55.0,1980-01-20 19:00:00,263.4433
55.0,55.0,1980-01-20 20:00:00,262.34973
55.0,55.0,1980-01-20 21:00:00,262.69244
55.0,55.0,1980-01-20 22:00:00,261.5431
55.0,55.0,1980-01-20 23:00:00,261.68655
55.0,55.0,1980-01-21 00:00:00,261.71686
55.0,55.0,1980-01-21 01:00:00,261.32312
55.0,55.0,1980-01-21 02:00:00,259.88202
55.0,55.0,1980-01-21 03:00:00,258.13806
55.0,55.0,1980-01-21 04:00:00,257.59448
55.0,55.0,1980-01-21 05:00:00,256.7177
55.0,55.0,1980-01-21 06:00:00,256.3176
55.0,55.0,1980-01-21 07:00:00,256.13904
55.0,55.0,1980-01-21 08:00:00,256.35266
55.0,55.0,1980-01-21 09:00:00,256.2267
55.0,55.0,1980-01-21 10:00:00,254.78564
55.0,55.0,1980-01-21 11:00:00,254.8494
55.0,55.0,1980-01-21 12:00:00,254.48276
55.0,55.0,1980-01-21 13:00:00,254.6597
55.0,55.0,1980-01-21 14:00:00,252.74835
55.0,55.0,1980-01-21 15:00:00,252.88385
55.0,55.0,1980-01-21 16:00:00,253.09587
55.0,55.0,1980-01-21 17:00:00,251.81102
55.0,55.0,1980-01-21 18:00:00,251.82697
55.0,55.0,1980-01-21 19:00:00,252.01506
55.0,55.0,1980-01-21 20:00:00,251.67711
55.0,55.0,1980-01-21 21:00:00,251.63567
55.0,55.0,1980-01-21 22:00:00,249.91402
55.0,55.0,1980-01-21 23:00:00,249.93155
55.0,55.0,1980-01-22 00:00:00,249.69084
55.0,55.0,1980-01-22 01:00:00,249.60796
55.0,55.0,1980-01-22 02:00:00,248.68176
55.0,55.0,1980-01-22 03:00:00,247.5611
55.0,55.0,1980-01-22 04:00:00,247.61052
55.0,55.0,1980-01-22 05:00:00,247.44154
55.0,55.0,1980-01-22 06:00:00,247.68544
55.0,55.0,1980-01-22 07:00:00,247.43198
55.0,55.0,1980-01-22 08:00:00,248.56859
55.0,55.0,1980-01-22 09:00:00,248.31352
55.0,55.0,1980-01-22 10:00:00,249.57767
55.0,55.0,1980-01-22 11:00:00,249.4326
55.0,55.0,1980-01-22 12:00:00,249.23492
55.0,55.0,1980-01-22 13:00:00,249.06914
55.0,55.0,1980-01-22 14:00:00,249.29709
55.0,55.0,1980-01-22 15:00:00,250.28226
55.0,55.0,1980-01-22 16:00:00,251.02034
55.0,55.0,1980-01-22 17:00:00,252.49808
55.0,55.0,1980-01-22 18:00:00,254.43971
55.0,55.0,1980-01-22 19:00:00,254.7155
55.0,55.0,1980-01-22 20:00:00,255.10765
55.0,55.0,1980-01-22 21:00:00,255.02158
55.0,55.0,1980-01-22 22:00:00,256.92972
55.0,55.0,1980-01-22 23:00:00,256.82928
55.0,55.0,1980-01-23 00:00:00,257.68054
55.0,55.0,1980-01-23 01:00:00,257.69968
55.0,55.0,1980-01-23 03:00:00,258.25763
55.0,55.0,1980-01-23 04:00:00,258.10938
55.0,55.0,1980-01-23 05:00:00,258.52225
55.0,55.0,1980-01-23 06:00:00,258.6418
55.0,55.0,1980-01-23 07:00:00,258.79166
55.0,55.0,1980-01-23 08:00:00,259.71625
55.0,55.0,1980-01-23 09:00:00,260.14984
55.0,55.0,1980-01-23 10:00:00,259.89478
55.0,55.0,1980-01-23 11:00:00,259.82782
55.0,55.0,1980-01-23 12:00:00,259.79596
55.0,55.0,1980-01-23 13:00:00,260.1849
55.0,55.0,1980-01-23 14:00:00,258.40588
55.0,55.0,1980-01-23 15:00:00,258.67368
55.0,55.0,1980-01-23 16:00:00,258.8634
55.0,55.0,1980-01-23 18:00:00,256.47223
55.0,55.0,1980-01-23 19:00:00,254.89404
55.0,55.0,1980-01-23 20:00:00,250.76369
55.0,55.0,1980-01-23 21:00:00,250.11647
