time,ssrd
2011-01-01 00:00:00,-1.25
2011-01-01 03:00:00,91323.75
2011-01-01 04:00:00,610903.25
2011-01-01 05:00:00,1214377.5
2011-01-01 06:00:00,1720177.1
2011-01-01 07:00:00,2027790.9
2011-01-01 08:00:00,2082572.2
2011-01-01 09:00:00,1876483.2
2011-01-01 10:00:00,1462751.5
2011-01-01 11:00:00,910884.1
2011-01-01 12:00:00,282957.62
2011-01-01 13:00:00,741.75
2011-01-02 03:00:00,110980.25
2011-01-02 04:00:00,704727.5
2011-01-02 05:00:00,1345825.9
2011-01-02 06:00:00,1830010.2
2011-01-02 07:00:00,2099054.0
2011-01-02 08:00:00,2122290.5
2011-01-02 09:00:00,1915255.8
2011-01-02 10:00:00,1504631.2
2011-01-02 11:00:00,927500.9
2011-01-02 12:00:00,292752.0
2011-01-02 13:00:00,1012.0
2011-01-03 03:00:00,109291.5
2011-01-03 04:00:00,698310.4
2011-01-03 05:00:00,1352243.0
2011-01-03 06:00:00,1825484.5
2011-01-03 07:00:00,2088449.0
2011-01-03 08:00:00,2118643.0
2011-01-03 09:00:00,1917012.0
2011-01-03 10:00:00,1507333.2
2011-01-03 11:00:00,931351.1
2011-01-03 12:00:00,297345.25
2011-01-03 13:00:00,1417.25
2011-01-04 03:00:00,98956.75
2011-01-04 04:00:00,650486.4
2011-01-04 05:00:00,1292733.1
2011-01-04 06:00:00,1767866.0
2011-01-04 07:00:00,2057984.8
2011-01-04 08:00:00,2090272.8
2011-01-04 09:00:00,1904448.1
2011-01-04 10:00:00,1504563.8
2011-01-04 11:00:00,935944.4
2011-01-04 12:00:00,304708.0
2011-01-04 13:00:00,1822.75
2011-01-05 03:00:00,107738.0
2011-01-05 04:00:00,693852.25
2011-01-05 05:00:00,1327317.8
2011-01-05 06:00:00,1806841.2
2011-01-05 07:00:00,2084733.9
2011-01-05 08:00:00,2126343.5
2011-01-05 09:00:00,1936736.1
2011-01-05 10:00:00,1517195.2
2011-01-05 11:00:00,957019.4
2011-01-05 12:00:00,319703.75
2011-01-05 13:00:00,2363.0
2011-01-06 03:00:00,102199.0
2011-01-06 04:00:00,650351.4
2011-01-06 05:00:00,1242747.5
2011-01-06 06:00:00,1739563.4
2011-01-06 07:00:00,1846829.6
2011-01-06 08:00:00,1822917.6
2011-01-06 09:00:00,1479503.5
2011-01-06 10:00:00,1078943.6
2011-01-06 11:00:00,421093.25
2011-01-06 12:00:00,133271.12
2011-01-06 13:00:00,1552.5
2011-01-07 03:00:00,100915.5
2011-01-07 04:00:00,635153.0
2011-01-07 05:00:00,918449.5
2011-01-07 06:00:00,1004978.5
2011-01-07 07:00:00,1210729.8
2011-01-07 08:00:00,1047533.75
