expver,time,tp
1,2020-01-13 01:00:00,0.0011936054
1,2020-01-13 02:00:00,0.0014188681
1,2020-01-13 03:00:00,0.0014237445
1,2020-01-13 04:00:00,0.0017523766
1,2020-01-13 05:00:00,0.0022146069
1,2020-01-13 06:00:00,0.002894299
1,2020-01-13 07:00:00,0.0031858739
1,2020-01-13 08:00:00,0.0036207996
1,2020-01-13 09:00:00,0.0024301186
1,2020-01-13 10:00:00,0.0023101717
1,2020-01-13 11:00:00,0.00227019
1,2020-01-13 12:00:00,0.0020137206
1,2020-01-13 13:00:00,0.0022448357
1,2020-01-13 14:00:00,0.0022867676
1,2020-01-13 15:00:00,0.0016061012
1,2020-01-13 16:00:00,0.0011653248
1,2020-01-13 18:00:00,0.0011750758
1,2020-01-13 19:00:00,0.0009858944
1,2020-01-13 20:00:00,0.0011204667
1,2020-01-13 21:00:00,0.0010570809
1,2020-01-13 22:00:00,0.0007030945
1,2020-01-13 23:00:00,0.00011604279
1,2020-01-18 11:00:00,2.6326627e-05
1,2020-01-20 21:00:00,0.0003578849
1,2020-01-20 22:00:00,0.0003530085
1,2020-01-20 23:00:00,0.0006319061
1,2020-01-21 01:00:00,0.00070602074
1,2020-01-21 02:00:00,0.0006670132
1,2020-01-21 03:00:00,0.00056169555
1,2020-01-21 04:00:00,0.0005938746
1,2020-01-21 05:00:00,0.0007138215
1,2020-01-21 06:00:00,0.00080061145
1,2020-01-21 07:00:00,0.00093323365
1,2020-01-21 08:00:00,0.0010863356
1,2020-01-21 09:00:00,0.00084351934
1,2020-01-21 10:00:00,0.0011741016
1,2020-01-21 11:00:00,0.00065336004
1,2020-01-21 12:00:00,0.00031790137
1,2020-01-21 13:00:00,0.0002467148
1,2020-01-21 16:00:00,0.00022136047
1,2020-01-21 17:00:00,0.00018332899
1,2020-01-21 18:00:00,0.00029547513
1,2020-01-21 19:00:00,0.00016480312
1,2020-01-21 21:00:00,0.00012287125
1,2020-01-21 23:00:00,0.0002408661
1,2020-01-22 00:00:00,7.703528e-05
1,2020-01-22 01:00:00,0.00016382709
1,2020-01-22 02:00:00,6.631017e-05
1,2020-01-22 03:00:00,0.00011701882
1,2020-01-22 05:00:00,5.6557357e-05
1,2020-01-22 06:00:00,3.900379e-05
1,2020-01-22 08:00:00,0.00017845258
1,2020-01-25 00:00:00,0.00013457239
1,2020-01-25 01:00:00,4.7780573e-05
1,2020-01-25 02:00:00,0.00012677163
1,2020-01-25 03:00:00,0.00016577542
1,2020-01-25 04:00:00,0.00013067201
1,2020-01-25 05:00:00,3.900379e-06
1,2020-01-25 07:00:00,0.0003091283
1,2020-01-25 08:00:00,0.0001452975
1,2020-01-25 09:00:00,2.5354326e-05
1,2020-01-25 22:00:00,1.2677163e-05
1,2020-01-27 21:00:00,5.8487058e-06
1,2020-01-27 22:00:00,3.0227005e-05
1,2020-01-27 23:00:00,8.581206e-05
1,2020-01-28 00:00:00,9.946525e-05
1,2020-01-28 01:00:00,0.0004388243
1,2020-01-28 02:00:00,0.00015212595
1,2020-01-28 03:00:00,0.00031010062
1,2020-01-28 04:00:00,0.00075770356
1,2020-01-28 05:00:00,0.0010307506
1,2020-01-28 06:00:00,0.00097614154
1,2020-01-28 07:00:00,0.0009732172
1,2020-01-28 08:00:00,0.00080256164
1,2020-01-28 09:00:00,0.00087570027
1,2020-01-28 10:00:00,0.0009030048
1,2020-01-28 11:00:00,0.0015319884
1,2020-01-28 12:00:00,0.0020654052
1,2020-01-28 13:00:00,0.0016490091
1,2020-01-28 14:00:00,0.00082986616
1,2020-01-28 15:00:00,0.00036373734
1,2020-01-28 16:00:00,0.00044174865
1,2020-01-28 17:00:00,0.00075575337
1,2020-01-28 18:00:00,0.0008113384
1,2020-01-28 19:00:00,0.00025939196
1,2020-01-28 20:00:00,0.00070797093
1,2020-01-28 21:00:00,0.000491485
1,2020-01-28 22:00:00,0.00047685578
1,2020-01-28 23:00:00,0.00046222657
1,2020-01-29 00:00:00,0.00046125427
1,2020-01-29 01:00:00,0.0002174601
1,2020-01-29 02:00:00,0.0003422834
1,2020-01-29 03:00:00,9.65409e-05
1,2020-01-29 06:00:00,0.00035203248
1,2020-01-29 08:00:00,0.00014432147
1,2020-01-29 09:00:00,0.00022526085
1,2020-01-29 10:00:00,0.0018352661
1,2020-01-29 11:00:00,0.0008766744
1,2020-01-29 18:00:00,0.00015602633
